strategy_name,entry_time,entry_price,exit_time,exit_price,stop_loss_price,position_size_btc,notional_value,notional_to_equity,risk_amount,pnl_usdt,R_multiple,exit_reason,exit_rule_name,holding_bars,holding_days,entry_signal_bar_time,entry_bar_index,exit_bar_index,signal_bar_index,equity_before,equity_after,entry_fee,exit_fee
v5_c_rsi_rebound,2022-02-23 20:00:00+00:00,37610.57638,2022-02-25 00:00:00+00:00,38341.36674,40254.86242481025,0.19088154299392185,7179.164852305152,0.07111669415231299,504.7454003506755,-145.29352116033633,-0.28785506724656157,close_above_ema21,ema21_reclaim,8,1.3333333333333333,2022-02-23 16:00:00+00:00,4804,4811,4803,100949.0800701351,100803.78654897476,2.871665940922061,2.927463697530814
v5_c_rsi_rebound,2022-03-07 20:00:00+00:00,37297.93892,2022-03-08 12:00:00+00:00,38992.69698,40640.66902596622,0.1507806244498422,5623.8065210496725,0.055789635623631935,504.01893274487384,-260.13793846647417,-0.5161273149993986,close_above_ema21,ema21_reclaim,5,0.8333333333333333,2022-03-07 16:00:00+00:00,4876,4880,4875,100803.78654897476,100543.64861050829,2.249522608419869,2.3517372798511507
v5_c_rsi_rebound,2022-04-29 12:00:00+00:00,38744.2496,2022-05-02 04:00:00+00:00,38684.63538,41193.18976923885,0.20527992041912171,7953.416474586589,0.07910411631665554,502.7182430525414,5.879764198714362,0.011695943562763924,close_above_ema21,ema21_reclaim,17,2.833333333333333,2022-04-29 08:00:00+00:00,5192,5208,5191,100543.64861050829,100549.528374707,3.181366589834636,3.176471548899656
v5_c_rsi_rebound,2022-09-02 20:00:00+00:00,19905.81804,2022-09-05 00:00:00+00:00,20004.70014,20808.566760872614,0.5569076203038742,11085.701754858328,0.11025115616203039,502.74764187353503,-63.958783683538456,-0.12721846579964097,close_above_ema21,ema21_reclaim,14,2.333333333333333,2022-09-02 16:00:00+00:00,5950,5963,5949,100549.528374707,100485.56959102346,4.434280701943331,4.456307979943992
v5_c_rsi_rebound,2022-09-20 04:00:00+00:00,19355.1282,2022-09-22 12:00:00+00:00,19232.945819999997,20448.90247991274,0.4593524067828693,8890.824722260984,0.08847862193991302,502.42784795511733,49.034560449779036,0.09759522814937474,close_above_ema21,ema21_reclaim,15,2.5,2022-09-20 00:00:00+00:00,6054,6068,6053,100485.56959102346,100534.60415147325,3.556329888904394,3.53387998077661
v5_c_rsi_rebound,2022-09-27 20:00:00+00:00,19074.48434,2022-09-28 16:00:00+00:00,19493.898,20827.11313844862,0.28681088728104787,5470.769777983853,0.05441678339670156,502.67302075736626,-124.71713674636435,-0.248107878474273,close_above_ema21,ema21_reclaim,6,1.0,2022-09-27 16:00:00+00:00,6100,6105,6099,100534.60415147325,100409.88701472689,2.188307911193541,2.236424872778498
v5_c_rsi_rebound,2022-09-29 16:00:00+00:00,19286.142,2022-09-29 20:00:00+00:00,19408.680959999998,20225.71326361345,0.5343388570046603,10305.335072309574,0.10263267272472992,502.04943507363447,-73.74778681391636,-0.14689347634282257,close_above_ema21,ema21_reclaim,2,0.3333333333333333,2022-09-29 12:00:00+00:00,6111,6112,6110,100409.88701472689,100336.13922791298,4.1221340289238295,4.148324960053805
v5_c_rsi_rebound,2022-10-14 16:00:00+00:00,19358.02762,2022-10-16 20:00:00+00:00,19381.77558,20259.72132039023,0.5563759577364815,10770.341156966762,0.10734259101301469,501.68069613956493,-21.834352032457115,-0.043522408178095245,close_above_ema21,ema21_reclaim,14,2.333333333333333,2022-10-14 12:00:00+00:00,6201,6214,6200,100336.13922791298,100314.30487588052,4.308136462786705,4.31342158038242
v5_c_rsi_rebound,2022-12-28 16:00:00+00:00,16574.98434,2023-01-01 20:00:00+00:00,16607.120759999998,17073.505639013132,1.0061185457317625,16676.399139687535,0.16624148629969915,501.5715243794026,-45.68710068643623,-0.09108790763782922,close_above_ema21,ema21_reclaim,26,4.333333333333333,2022-12-28 12:00:00+00:00,6651,6676,6650,100314.30487588052,100268.61777519408,6.670559655875015,6.683492875137185
v5_c_rsi_rebound,2023-06-13 16:00:00+00:00,25755.64784,2023-06-14 04:00:00+00:00,25993.39764,26764.810969334798,0.49679092933809177,12795.172226138217,0.12760894196053904,501.3430888759704,-128.3953266504917,-0.2561027158833659,close_above_ema21,ema21_reclaim,4,0.6666666666666666,2023-06-13 12:00:00+00:00,7653,7656,7652,100268.61777519408,100140.22244854359,5.1180688904552865,5.165313668092065
v5_c_rsi_rebound,2024-05-10 16:00:00+00:00,60907.91598,2024-05-13 00:00:00+00:00,61484.19438,64521.86464886527,0.1385468245734468,8438.598350415297,0.08426782110206932,500.70111224271795,-86.62435768755536,-0.1730061219547754,close_above_ema21,ema21_reclaim,15,2.5,2024-05-10 12:00:00+00:00,9645,9659,9644,100140.22244854359,100053.59809085603,3.375439340166119,3.4073759571222255
v5_c_rsi_rebound,2024-05-14 08:00:00+00:00,62010.99532,2024-05-15 04:00:00+00:00,61962.39,64318.69893604705,0.21678173357079908,13442.85106592031,0.13435649814125836,500.26799045428015,-0.2133206241601524,-0.0004264126992543368,close_above_ema21,ema21_reclaim,6,1.0,2024-05-14 04:00:00+00:00,9667,9672,9666,100053.59809085603,100053.38477023187,5.377140426368124,5.372925728155979
v5_c_rsi_rebound,2024-07-02 16:00:00+00:00,61946.1083,2024-07-06 20:00:00+00:00,57873.87246,64565.0884448186,0.19101592841048828,11832.693388341155,0.11826379902603401,500.2669238511594,768.7068997372655,1.5365934925691251,close_above_ema21,ema21_reclaim,26,4.333333333333333,2024-07-02 12:00:00+00:00,9963,9988,9962,100053.38477023187,100822.09166996914,4.733077355336462,4.421932591462836
v5_c_rsi_rebound,2024-08-29 20:00:00+00:00,59256.1464,2024-09-03 00:00:00+00:00,59158.72938,62329.43735484898,0.1640295259238209,9719.757602064525,0.09640503823191014,504.1104583498457,8.20985323290289,0.016285822079107445,close_above_ema21,ema21_reclaim,26,4.333333333333333,2024-08-29 16:00:00+00:00,10312,10337,10311,100822.09166996914,100830.30152320204,3.88790304082581,3.881511333782806
v5_c_rsi_rebound,2024-09-05 04:00:00+00:00,57111.0755,2024-09-09 04:00:00+00:00,55130.92398,60374.55568226291,0.15448278508203772,8822.67800227053,0.08750026399792472,504.15150761601024,298.9635390208914,0.5930033620936797,close_above_ema21,ema21_reclaim,25,4.166666666666666,2024-09-05 00:00:00+00:00,10350,10374,10349,100830.30152320204,101129.26506222293,3.529071200908212,3.4067114722305996
v5_c_rsi_rebound,2025-02-24 16:00:00+00:00,94310.1342,2025-03-01 20:00:00+00:00,85497.89616,97594.4288629239,0.15395887921364343,14519.882559920303,0.14357745555637622,505.64632531111465,1345.649074871098,2.6612456325933853,close_above_ema21,ema21_reclaim,32,5.333333333333333,2025-02-24 12:00:00+00:00,11385,11416,11384,101129.26506222293,102474.91413709402,5.807953023968121,5.265264107167228
v5_c_rsi_rebound,2025-03-03 20:00:00+00:00,85569.68264,2025-03-04 20:00:00+00:00,88217.74002,97594.92228922689,0.04260826275661051,3645.9755219248927,0.035579200554851864,512.3745706854701,-115.7910367090181,-0.2259890387497361,close_above_ema21,ema21_reclaim,7,1.1666666666666665,2025-03-03 16:00:00+00:00,11428,11434,11427,102474.91413709402,102359.123100385,1.4583902087699572,1.5035218586266057
v5_c_rsi_rebound,2025-03-07 04:00:00+00:00,86972.00211999999,2025-03-07 12:00:00+00:00,88997.59596,95570.97530142228,0.059518224409355905,5176.419139509137,0.050571155581633415,511.795615501925,-124.74910794242975,-0.24374790280312694,close_above_ema21,ema21_reclaim,3,0.5,2025-03-07 00:00:00+00:00,11448,11450,11447,102359.123100385,102234.37399244256,2.0705676558036545,2.1187915552961867
v5_c_rsi_rebound,2025-03-07 20:00:00+00:00,87814.4336,2025-03-11 20:00:00+00:00,83124.22152,95472.26144533324,0.06675154891001198,5861.749459455399,0.05733638531291555,511.17186996221284,308.5147530573071,0.603544074285843,close_above_ema21,ema21_reclaim,25,4.166666666666666,2025-03-07 16:00:00+00:00,11452,11476,11451,102234.37399244256,102542.88874549986,2.34469978378216,2.2194682153595804
v5_c_rsi_rebound,2025-04-03 00:00:00+00:00,82496.9973,2025-04-04 08:00:00+00:00,84018.20027999999,90105.05141292991,0.06739100906973568,5559.55589327026,0.05421688389400131,512.7144437274993,-107.00405469823313,-0.20870107329198692,close_above_ema21,ema21_reclaim,9,1.5,2025-04-02 20:00:00+00:00,11609,11617,11608,102542.88874549986,102435.88469080163,2.223822357308104,2.2648285188369393
v5_c_rsi_rebound,2025-04-10 16:00:00+00:00,78752.2464,2025-04-11 04:00:00+00:00,80863.6695,85722.54433798046,0.07348027702850311,5786.736882088937,0.05649130575243194,512.1794234540082,-159.83940299977692,-0.31207697084326524,close_above_ema21,ema21_reclaim,4,0.6666666666666666,2025-04-10 12:00:00+00:00,11655,11658,11654,102435.88469080163,102276.04528780186,2.314694752835575,2.3767539345605275
v5_c_rsi_rebound,2025-10-22 00:00:00+00:00,108221.45138000001,2025-10-23 08:00:00+00:00,109251.74597999999,115927.22948918214,0.06636321721094643,7181.923684814819,0.07022097564102221,511.3802264390093,-74.14655274464808,-0.14499299916417732,close_above_ema21,ema21_reclaim,9,1.5,2025-10-21 20:00:00+00:00,12821,12829,12820,102276.04528780186,102201.89873505721,2.8727694739259277,2.9001189396583533
v5_c_rsi_rebound,2025-11-12 16:00:00+00:00,102102.77536,2025-11-13 08:00:00+00:00,103443.1845,108967.87939172944,0.07443579752229244,7600.10151316107,0.07436360387846776,511.0094936752861,-105.89441432193607,-0.20722592365226233,close_above_ema21,ema21_reclaim,5,0.8333333333333333,2025-11-12 12:00:00+00:00,12951,12955,12950,102201.89873505721,102096.00432073527,3.040040605264428,3.079950374601256
v5_c_rsi_rebound,2025-12-15 16:00:00+00:00,86967.00312,2025-12-18 16:00:00+00:00,88497.29592,91615.23164384541,0.10982248806936083,9550.932662574265,0.09354854507890384,510.4800216036764,-175.76853312579757,-0.3443201020357654,close_above_ema21,ema21_reclaim,19,3.1666666666666665,2025-12-15 12:00:00+00:00,13149,13167,13148,102096.00432073527,101920.23578760948,3.820373065029706,3.887597290137958
v5_c_rsi_rebound,2025-12-18 20:00:00+00:00,84416.1134,2025-12-19 08:00:00+00:00,87927.48198,91888.41780649041,0.06819866418924396,5757.066169927737,0.05648599736292632,509.6011789380474,-244.17208782667709,-0.479143490867711,close_above_ema21,ema21_reclaim,4,0.6666666666666666,2025-12-18 16:00:00+00:00,13168,13171,13167,101920.23578760948,101676.0636997828,2.302826467971095,2.398614726623928
v5_c_rsi_rebound,2025-12-26 16:00:00+00:00,87077.38104000001,2025-12-28 00:00:00+00:00,87851.0667,90639.14196764816,0.1427328585005844,12428.803506583792,0.12223922774274691,508.380318498914,-120.41758078430969,-0.23686515075930684,close_above_ema21,ema21_reclaim,9,1.5,2025-12-26 12:00:00+00:00,13215,13223,13214,101676.0636997828,101555.64611899848,4.971521402633517,5.015693548966601
v5_c_rsi_rebound,2026-01-29 04:00:00+00:00,87992.398,2026-02-07 04:00:00+00:00,70892.27562,91698.14648661288,0.1370244722299302,12057.111896195966,0.11872419069706835,507.7782305949924,2334.426808767436,4.597335348606923,close_above_ema21,ema21_reclaim,55,9.166666666666666,2026-01-29 00:00:00+00:00,13416,13470,13415,101555.64611899848,103890.07292776593,4.822844758478387,3.885590660803699
v5_c_rsi_rebound,2026-02-27 12:00:00+00:00,66078.7816,2026-02-28 20:00:00+00:00,66335.46444,71360.92896252786,0.09834075594404433,6498.237334405408,0.06254916520198796,519.4503646388297,-30.451071344797302,-0.05862171521617802,close_above_ema21,ema21_reclaim,9,1.5,2026-02-27 08:00:00+00:00,13592,13600,13591,103890.07292776593,103859.62185642113,2.599294933762163,2.6093918875715487
v5_c_rsi_rebound,2026-03-01 20:00:00+00:00,65917.41388000001,2026-03-02 04:00:00+00:00,66806.05854,69518.81918294619,0.14419318726978234,9504.842003938591,0.09151623926648211,519.2981092821057,-135.79163408117188,-0.2614907153598048,close_above_ema21,ema21_reclaim,3,0.5,2026-03-01 16:00:00+00:00,13606,13608,13605,103859.62185642113,103723.83022233995,3.8019368015754367,3.853191403925705
v5_c_rsi_rebound,2026-03-30 20:00:00+00:00,66508.1957,2026-03-31 04:00:00+00:00,67697.33676,69158.79634078039,0.19566099212856414,13013.059555342703,0.12545872561250598,518.6191511116998,-243.17203463252048,-0.4688836386224123,close_above_ema21,ema21_reclaim,3,0.5,2026-03-30 16:00:00+00:00,13780,13782,13779,103723.83022233995,103480.65818770743,5.205223822137081,5.298291229969246
v5_c_rsi_rebound,2026-03-31 12:00:00+00:00,66640.16930000001,2026-03-31 20:00:00+00:00,67821.96168,69415.68483676147,0.18641700400721062,12422.860707439295,0.12005007433278017,517.4032909385372,-230.33260588203476,-0.4451703534088966,close_above_ema21,ema21_reclaim,3,0.5,2026-03-31 08:00:00+00:00,13784,13786,13783,103480.65818770743,103250.3255818254,4.969144282975718,5.057266760910978
v5_c_rsi_rebound,2026-04-02 04:00:00+00:00,66528.1917,2026-04-04 12:00:00+00:00,67143.32598,70415.28999345003,0.13281157020882084,8835.713602830441,0.08557564882280376,516.251627909127,-88.79819927818303,-0.17200565475759372,close_above_ema21,ema21_reclaim,15,2.5,2026-04-02 00:00:00+00:00,13794,13808,13793,103250.3255818254,103161.52738254721,3.5342854411321767,3.5669642209786057
v5_d_close_and_rsi,2021-12-16 16:00:00+00:00,48583.38138,2021-12-19 04:00:00+00:00,47721.64242,50624.55914755388,0.24495661668860547,11900.820730136991,0.1190082073013699,500.0,201.65243899029267,0.40330487798058534,close_above_ema21,ema21_reclaim,16,2.6666666666666665,2021-12-16 12:00:00+00:00,4389,4404,4388,100000.0,100201.65243899029,4.760328292054797,4.675892828010654
v5_d_close_and_rsi,2021-12-31 20:00:00+00:00,45706.75682,2022-01-02 00:00:00+00:00,47732.74464,49557.17122790293,0.13011801045794918,5947.2722619037,0.059353035774782376,501.00826219495144,-268.48076916170015,-0.5358809213753633,close_above_ema21,ema21_reclaim,8,1.3333333333333333,2021-12-31 16:00:00+00:00,4480,4487,4479,100201.65243899029,99933.17166982859,2.3789089047614804,2.484355906501655
v5_d_close_and_rsi,2022-01-03 16:00:00+00:00,46687.96054000001,2022-01-09 20:00:00+00:00,42690.43638,48792.70291031642,0.23740000932942085,11083.722267767635,0.11091134287609113,499.665858349143,940.5248999735245,1.8823077147615117,close_above_ema21,ema21_reclaim,38,6.333333333333333,2022-01-03 12:00:00+00:00,4497,4534,4496,99933.17166982859,100873.69656980211,4.433488907107054,4.0538839979556185
v5_d_close_and_rsi,2022-01-26 20:00:00+00:00,37566.78514000001,2022-01-28 00:00:00+00:00,37167.9321,40035.38062126972,0.20431394559208615,7675.418095163552,0.07608939055636126,504.36848284901055,75.38350033299469,0.14946116360637415,close_above_ema21,ema21_reclaim,8,1.3333333333333333,2022-01-26 16:00:00+00:00,4636,4643,4635,100873.69656980211,100949.0800701351,3.070167238065421,3.037570742739901
v5_d_close_and_rsi,2022-02-23 20:00:00+00:00,37610.57638,2022-02-25 00:00:00+00:00,38341.36674,40254.86242481025,0.19088154299392185,7179.164852305152,0.07111669415231299,504.7454003506755,-145.29352116033633,-0.28785506724656157,close_above_ema21,ema21_reclaim,8,1.3333333333333333,2022-02-23 16:00:00+00:00,4804,4811,4803,100949.0800701351,100803.78654897476,2.871665940922061,2.927463697530814
v5_d_close_and_rsi,2022-03-07 20:00:00+00:00,37297.93892,2022-03-08 12:00:00+00:00,38992.69698,40640.66902596622,0.1507806244498422,5623.8065210496725,0.055789635623631935,504.01893274487384,-260.13793846647417,-0.5161273149993986,close_above_ema21,ema21_reclaim,5,0.8333333333333333,2022-03-07 16:00:00+00:00,4876,4880,4875,100803.78654897476,100543.64861050829,2.249522608419869,2.3517372798511507
v5_d_close_and_rsi,2022-04-29 12:00:00+00:00,38744.2496,2022-05-02 04:00:00+00:00,38684.63538,41193.18976923885,0.20527992041912171,7953.416474586589,0.07910411631665554,502.7182430525414,5.879764198714362,0.011695943562763924,close_above_ema21,ema21_reclaim,17,2.833333333333333,2022-04-29 08:00:00+00:00,5192,5208,5191,100543.64861050829,100549.528374707,3.181366589834636,3.176471548899656
v5_d_close_and_rsi,2022-09-02 20:00:00+00:00,19905.81804,2022-09-05 00:00:00+00:00,20004.70014,20808.566760872614,0.5569076203038742,11085.701754858328,0.11025115616203039,502.74764187353503,-63.958783683538456,-0.12721846579964097,close_above_ema21,ema21_reclaim,14,2.333333333333333,2022-09-02 16:00:00+00:00,5950,5963,5949,100549.528374707,100485.56959102346,4.434280701943331,4.456307979943992
v5_d_close_and_rsi,2022-09-20 04:00:00+00:00,19355.1282,2022-09-22 12:00:00+00:00,19232.945819999997,20448.90247991274,0.4593524067828693,8890.824722260984,0.08847862193991302,502.42784795511733,49.034560449779036,0.09759522814937474,close_above_ema21,ema21_reclaim,15,2.5,2022-09-20 00:00:00+00:00,6054,6068,6053,100485.56959102346,100534.60415147325,3.556329888904394,3.53387998077661
v5_d_close_and_rsi,2022-09-29 16:00:00+00:00,19286.142,2022-09-29 20:00:00+00:00,19408.680959999998,20225.71326361345,0.5350025487413931,10318.135125388428,0.10263267272472992,502.67302075736626,-73.83938748279736,-0.14689347634282263,close_above_ema21,ema21_reclaim,2,0.3333333333333333,2022-09-29 12:00:00+00:00,6111,6112,6110,100534.60415147325,100460.76476399045,4.127254050155371,4.153477512523419
v5_d_close_and_rsi,2022-10-14 16:00:00+00:00,19358.02762,2022-10-16 20:00:00+00:00,19381.77558,20259.72132039023,0.5570670213206207,10783.718784915705,0.1073425910130147,502.30382381995224,-21.861472049710002,-0.043522408178095245,close_above_ema21,ema21_reclaim,14,2.333333333333333,2022-10-14 12:00:00+00:00,6201,6214,6200,100460.76476399045,100438.90329194073,4.313487513966282,4.318779196102139
v5_d_close_and_rsi,2022-12-28 16:00:00+00:00,16574.98434,2023-01-01 20:00:00+00:00,16607.120759999998,17073.505639013132,1.0073682256983645,16697.112565563977,0.16624148629969918,502.19451645970366,-45.743847731505795,-0.09108790763782923,close_above_ema21,ema21_reclaim,26,4.333333333333333,2022-12-28 12:00:00+00:00,6651,6676,6650,100438.90329194073,100393.15944420923,6.678845026225591,6.6917943095838694
v5_d_close_and_rsi,2023-06-13 16:00:00+00:00,25755.64784,2023-06-14 04:00:00+00:00,25993.39764,26764.810969334798,0.49740798353574783,12811.06485675124,0.12760894196053907,501.96579722104616,-128.55480394886885,-0.2561027158833659,close_above_ema21,ema21_reclaim,4,0.6666666666666666,2023-06-13 12:00:00+00:00,7653,7656,7652,100393.15944420923,100264.60464026037,5.124425942700496,5.171729402142106
v5_d_close_and_rsi,2024-05-10 16:00:00+00:00,60907.91598,2024-05-13 00:00:00+00:00,61484.19438,64521.86464886527,0.13871891084681912,8449.07976669517,0.08426782110206932,501.32302320130185,-86.73195209070111,-0.17300612195477538,close_above_ema21,ema21_reclaim,15,2.5,2024-05-10 12:00:00+00:00,9645,9659,9644,100264.60464026037,100177.87268816966,3.379631906678068,3.4116081914750866
v5_d_close_and_rsi,2024-07-02 16:00:00+00:00,61946.1083,2024-07-06 20:00:00+00:00,57873.87246,64565.0884448186,0.1912535932858484,11847.415802449317,0.118263799026034,500.88936344084834,769.663336360299,1.5365934925691251,close_above_ema21,ema21_reclaim,26,4.333333333333333,2024-07-02 12:00:00+00:00,9963,9988,9962,100177.87268816966,100947.53602452997,4.738966320979727,4.427434426136761
v5_d_close_and_rsi,2024-08-29 20:00:00+00:00,59256.1464,2024-09-03 00:00:00+00:00,59158.72938,62329.43735484898,0.1642336139135423,9731.85106986194,0.09640503823191016,504.73768012264986,8.220068055098919,0.016285822079107438,close_above_ema21,ema21_reclaim,26,4.333333333333333,2024-08-29 16:00:00+00:00,10312,10337,10311,100947.53602452997,100955.75609258507,3.892740427944776,3.8863407682442603
v5_d_close_and_rsi,2024-09-05 04:00:00+00:00,57111.0755,2024-09-09 04:00:00+00:00,55130.92398,60374.55568226291,0.15467499487400285,8833.65531021129,0.08750026399792471,504.77878046292534,299.33551392806214,0.5930033620936797,close_above_ema21,ema21_reclaim,25,4.166666666666666,2024-09-05 00:00:00+00:00,10350,10374,10349,100955.75609258507,101255.09160651313,3.533462124084516,3.410950153602217
v5_d_close_and_rsi,2025-02-24 16:00:00+00:00,94310.1342,2025-03-01 20:00:00+00:00,85497.89616,97594.4288629239,0.1541504371540905,14537.94841499094,0.14357745555637622,506.27545803256567,1347.323351578381,2.6612456325933853,close_above_ema21,ema21_reclaim,32,5.333333333333333,2025-02-24 12:00:00+00:00,11385,11416,11384,101255.09160651313,102602.41495809151,5.815179365996377,5.271815227527615
v5_d_close_and_rsi,2025-03-03 20:00:00+00:00,85569.68264,2025-03-04 20:00:00+00:00,88217.74002,97594.92228922689,0.04266127659447015,3650.5118992060707,0.035579200554851864,513.0120747904575,-115.93510564890323,-0.22598903874973614,close_above_ema21,ema21_reclaim,7,1.1666666666666665,2025-03-03 16:00:00+00:00,11428,11434,11427,102602.41495809151,102486.4798524426,1.4602047596824284,1.5053925630129117
v5_d_close_and_rsi,2025-03-07 04:00:00+00:00,86972.00211999999,2025-03-07 12:00:00+00:00,88997.59596,95570.97530142228,0.05959227787444448,5182.8597176318135,0.05057115558163342,512.432399262213,-124.90432264853905,-0.24374790280312697,close_above_ema21,ema21_reclaim,3,0.5,2025-03-07 00:00:00+00:00,11448,11450,11447,102486.4798524426,102361.57552979406,2.0731438870527255,2.121427787442343
