split_label,sample_type,strategy_name,schedule_name,cost_scenario_name,total_return,annual_return,max_drawdown,profit_factor,trade_count,average_R,win_rate,sharpe,sortino,calmar
2024_test,test,v8_f_strong_1_5_weak_0_75__stress_cost_2_0x,v8_f_strong_1_5_weak_0_75,stress_cost_2_0x,0.012717285437528147,0.012726051098396862,-0.0015667154398727456,5.471513596032647,7,0.21568834928134684,0.2857142857142857,0.4254764039057406,0.19532130114326512,8.12275846303686
2024_test,train,v8_a_flat_1_0__base_cost,v8_a_flat_1_0,base_cost,0.00418765777530683,0.0010346462027732706,-0.007798338629792845,1.1931422207513387,23,0.03728637308349161,0.34782608695652173,0.058822959324105535,0.009132591279309737,0.13267520838611685
2024_test,train,v8_b_strong_1_0_weak_0_5__base_cost,v8_b_strong_1_0_weak_0_5,base_cost,0.0034298785593087633,0.0008476623358522062,-0.005536203959871977,1.2160333785911668,23,0.03728637308349161,0.34782608695652173,0.06016280998619976,0.009707398598733919,0.15311255546152389
2024_test,train,v8_c_strong_1_25_weak_0_5__base_cost,v8_c_strong_1_25_weak_0_5,base_cost,0.004075585709512275,0.0010069988399250551,-0.006534764223191547,1.2212486597432046,23,0.03728637308349161,0.34782608695652173,0.05951983119434094,0.00934086711507817,0.15409872575834752
2024_test,train,v8_d_strong_1_5_weak_0_5__base_cost,v8_d_strong_1_5_weak_0_5,base_cost,0.00471478654734403,0.0011646538971257225,-0.008040541366860499,1.2248147682542458,23,0.03728637308349161,0.34782608695652173,0.05882725867677299,0.008987732640195041,0.14484769668941733
2024_test,train,v8_e_strong_1_25_weak_0_75__base_cost,v8_e_strong_1_25_weak_0_75,base_cost,0.004457974225234862,0.0011013217498543337,-0.0074825068254252836,1.20903762026194,23,0.03728637308349161,0.34782608695652173,0.06039991678191083,0.009869250606367393,0.14718620050062406
2024_test,train,v8_f_strong_1_5_weak_0_75__base_cost,v8_f_strong_1_5_weak_0_75,base_cost,0.005097418494002248,0.0012589916625789233,-0.00829738057945828,1.2134519127990167,23,0.03728637308349161,0.34782608695652173,0.06016280998620459,0.00970739859873469,0.1517336285255847
2024_test,train,v8_a_flat_1_0__stress_cost_1_5x,v8_a_flat_1_0,stress_cost_1_5x,0.002931510903607659,0.00072463097063169,-0.00801263663467977,1.1306393792706133,23,0.026396415959391267,0.34782608695652173,0.04177032317824588,0.006502170266008833,0.09043602045990574
2024_test,train,v8_b_strong_1_0_weak_0_5__stress_cost_1_5x,v8_b_strong_1_0_weak_0_5,stress_cost_1_5x,0.0024147493922346275,0.0005970101434946695,-0.005836666945108093,1.1464520186299765,23,0.026396415959391267,0.34782608695652173,0.04289245218003461,0.006924370481428499,0.10228614192129702
2024_test,train,v8_c_strong_1_25_weak_0_5__stress_cost_1_5x,v8_c_strong_1_25_weak_0_5,stress_cost_1_5x,0.00286624233267041,0.0007085147977134998,-0.007486873360801116,1.149689310663314,23,0.026396415959391267,0.34782608695652173,0.04247534398732665,0.006647330478109501,0.09463427035150047
2024_test,train,v8_d_strong_1_5_weak_0_5__stress_cost_1_5x,v8_d_strong_1_5_weak_0_5,stress_cost_1_5x,0.0033110875126669548,0.0008183407218076422,-0.009135151592941537,1.1517856593147118,23,0.026396415959391267,0.34782608695652173,0.04200962874094872,0.006383638186381342,0.08958151525804453
2024_test,train,v8_e_strong_1_25_weak_0_75__stress_cost_1_5x,v8_e_strong_1_25_weak_0_75,stress_cost_1_5x,0.003128019749788713,0.0007731483427610986,-0.007702259685896107,1.1413713126585727,23,0.026396415959391267,0.34782608695652173,0.04302211186384457,0.007049396822289861,0.10037941776707933
2024_test,train,v8_f_strong_1_5_weak_0_75__stress_cost_1_5x,v8_f_strong_1_5_weak_0_75,stress_cost_1_5x,0.003572981047386792,0.0008829813602682091,-0.008756903044162878,1.1440952034959688,23,0.026396415959391267,0.34782608695652173,0.04289245218003443,0.006924370481428649,0.10083260666643801
2024_test,train,v8_a_flat_1_0__stress_cost_2_0x,v8_a_flat_1_0,stress_cost_2_0x,0.0016820300597792937,0.0004159708894366787,-0.00826217625441461,1.072408443017427,23,0.015551400461561116,0.30434782608695654,0.02467525982103949,0.0037239692368068386,0.05034640712420277
2024_test,train,v8_b_strong_1_0_weak_0_5__stress_cost_2_0x,v8_b_strong_1_0_weak_0_5,stress_cost_2_0x,0.0014048265288508777,0.00034745385052059596,-0.006641847587055105,1.0819950823558375,23,0.015551400461561116,0.30434782608695654,0.025545366097079882,0.004011209603989233,0.05231283102577964
2024_test,train,v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,0.0016633323542230016,0.0004113497830444679,-0.008434124360309991,1.0835158543976389,23,0.015551400461561116,0.30434782608695654,0.025348380009344095,0.003875751479234659,0.04877207940876852
2024_test,train,v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,0.0019151177118175156,0.00047357266172021184,-0.010224023258160964,1.084343430886442,23,0.015551400461561116,0.30434782608695654,0.025106585974253675,0.0037402599234555513,0.046319599414271606
2024_test,train,v8_e_strong_1_25_weak_0_75__stress_cost_2_0x,v8_e_strong_1_25_weak_0_75,stress_cost_2_0x,0.001805262720887546,0.00044642601010691507,-0.008170760021270373,1.0786019236283908,23,0.015551400461561116,0.30434782608695654,0.02557434110809127,0.004063193703702184,0.05463702384414243
2024_test,train,v8_f_strong_1_5_weak_0_75__stress_cost_2_0x,v8_f_strong_1_5_weak_0_75,stress_cost_2_0x,0.0020570837551279197,0.0005086510704290781,-0.009961134324287801,1.0798554051886957,23,0.015551400461561116,0.30434782608695654,0.025545366097074182,0.004011209603988287,0.05106356905446564
2025_test,test,v8_a_flat_1_0__base_cost,v8_a_flat_1_0,base_cost,0.008581495834351083,0.0086110917767932,-0.012636734970622787,1.4174206762919515,15,0.11654391348487937,0.2,0.17962723052535662,0.07971997224668627,0.6814332813667305
2025_test,test,v8_b_strong_1_0_weak_0_5__base_cost,v8_b_strong_1_0_weak_0_5,base_cost,0.007311118450315401,0.00733631718507155,-0.00762489345413131,1.472608059548543,15,0.11654391348487937,0.2,0.19108859169682607,0.10989925841025137,0.9621534030874355
2025_test,test,v8_c_strong_1_25_weak_0_5__base_cost,v8_c_strong_1_25_weak_0_5,base_cost,0.00878594289836565,0.008816247016828704,-0.008538777897110772,1.4850799140108866,15,0.11654391348487937,0.2,0.19092431739713187,0.10763564929655828,1.0324951794110746
2025_test,test,v8_d_strong_1_5_weak_0_5__base_cost,v8_d_strong_1_5_weak_0_5,base_cost,0.010250500681745045,0.010285881996594304,-0.010499168573949946,1.4935403254099002,15,0.11654391348487937,0.2,0.1900430078439669,0.10314305909914187,0.9796853840517582
2025_test,test,v8_e_strong_1_25_weak_0_75__base_cost,v8_e_strong_1_25_weak_0_75,base_cost,0.009427829908333463,0.0094603583613031,-0.01077640082831044,1.456178149201994,15,0.11654391348487937,0.2,0.19010341073250503,0.10708181192017602,0.8778773648108937
2025_test,test,v8_f_strong_1_5_weak_0_75__base_cost,v8_f_strong_1_5_weak_0_75,base_cost,0.010893319584770245,0.010930931677030076,-0.011419520343076695,1.466884776184019,15,0.11654391348487937,0.2,0.1910885916968273,0.10989925841025382,0.957214606974028
2025_test,test,v8_a_flat_1_0__stress_cost_1_5x,v8_a_flat_1_0,stress_cost_1_5x,0.007760965021975208,0.007787720197535597,-0.013011039964328064,1.3671304023204525,15,0.10567241473699432,0.2,0.1634998540795805,0.07150595245161417,0.5985470968413694
2025_test,test,v8_b_strong_1_0_weak_0_5__stress_cost_1_5x,v8_b_strong_1_0_weak_0_5,stress_cost_1_5x,0.006680981363229366,0.00670400102746016,-0.007850514808738773,1.4201338361494198,15,0.10567241473699432,0.2,0.17586002871157702,0.0998477611882815,0.8539568666245461
2025_test,test,v8_c_strong_1_25_weak_0_5__stress_cost_1_5x,v8_c_strong_1_25_weak_0_5,stress_cost_1_5x,0.008045004035297731,0.00807274232436539,-0.009012872652061077,1.4321746228038705,15,0.10567241473699432,0.2,0.1761699858792068,0.09776759675008612,0.8956902683540418
2025_test,test,v8_d_strong_1_5_weak_0_5__stress_cost_1_5x,v8_d_strong_1_5_weak_0_5,stress_cost_1_5x,0.009398611670225598,0.009431038842515616,-0.011029832508932191,1.4403670972826095,15,0.10567241473699432,0.2,0.17567693523113492,0.0936222185481827,0.8550482371222011
2025_test,test,v8_e_strong_1_25_weak_0_75__stress_cost_1_5x,v8_e_strong_1_25_weak_0_75,stress_cost_1_5x,0.008591533821750152,0.008621164531042558,-0.011095124455741012,1.4044161252692624,15,0.10567241473699432,0.2,0.17451989758138106,0.09717002832559714,0.7770227873903353
2025_test,test,v8_f_strong_1_5_weak_0_75__stress_cost_1_5x,v8_f_strong_1_5_weak_0_75,stress_cost_1_5x,0.009945875339478993,0.009980200003776307,-0.011756843773633618,1.4147626526075423,15,0.10567241473699432,0.2,0.175860028711569,0.09984776118827383,0.8488842920715094
2025_test,test,v8_a_flat_1_0__stress_cost_2_0x,v8_a_flat_1_0,stress_cost_2_0x,0.006944870273807746,0.006968802324174295,-0.013383188893543285,1.3197833197778792,15,0.09485169140489878,0.2,0.14730362061661925,0.06345937353555939,0.5207131409119086
2025_test,test,v8_b_strong_1_0_weak_0_5__stress_cost_2_0x,v8_b_strong_1_0_weak_0_5,stress_cost_2_0x,0.006053952885129332,0.006074805577847675,-0.00807496848303646,1.3706760584659266,15,0.09485169140489878,0.2,0.160513559333455,0.08991248573335145,0.7523008406298254
2025_test,test,v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,0.0073077286892588855,0.007332915698282871,-0.009484697969227018,1.382293526955765,15,0.09485169140489878,0.2,0.16129054697399414,0.0880659560250965,0.773131176351047
2025_test,test,v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,0.008550961757963327,0.008580451946893941,-0.011557979010016872,1.3902201916930301,15,0.09485169140489878,0.2,0.1611823673040834,0.08430962490864893,0.7423834166386339
2025_test,test,v8_e_strong_1_25_weak_0_75__stress_cost_2_0x,v8_e_strong_1_25_weak_0_75,stress_cost_2_0x,0.007759579424424956,0.007786329804842618,-0.011412130322460468,1.355641661517689,15,0.09485169140489878,0.2,0.1588274662436757,0.08735630410839676,0.6822853914941865
2025_test,test,v8_f_strong_1_5_weak_0_75__stress_cost_2_0x,v8_f_strong_1_5_weak_0_75,stress_cost_2_0x,0.009003370173528147,0.009034427586313898,-0.012092390139471942,1.3656339973684548,15,0.09485169140489878,0.2,0.16051355933344885,0.08991248573334994,0.7471167802322014
2025_test,train,v8_a_flat_1_0__base_cost,v8_a_flat_1_0,base_cost,0.012648202350897142,0.0024953906969198414,-0.007798338629792845,1.526887925500106,30,0.08475237260867526,0.36666666666666664,0.13584678923904223,0.022092175076911646,0.31999004087696675
2025_test,train,v8_b_strong_1_0_weak_0_5__base_cost,v8_b_strong_1_0_weak_0_5,base_cost,0.012571987096281045,0.0024804290502311588,-0.005889215517057456,1.7195642229232038,30,0.08475237260867526,0.36666666666666664,0.15875978592979265,0.028706935464119104,0.4211815721545379
2025_test,train,v8_c_strong_1_25_weak_0_5__base_cost,v8_c_strong_1_25_weak_0_5,base_cost,0.015685255808045362,0.0030908544559578033,-0.0076100444418849555,1.7751438358734863,30,0.08475237260867526,0.36666666666666664,0.1623218301673154,0.02912285080145068,0.4061545868176586
2025_test,train,v8_d_strong_1_5_weak_0_5__base_cost,v8_d_strong_1_5_weak_0_5,base_cost,0.01879678689718589,0.003699442197285796,-0.009328710398091578,1.8170392555261567,30,0.08475237260867526,0.36666666666666664,0.16433480326753036,0.02909526565128354,0.3965652313574457
2025_test,train,v8_e_strong_1_25_weak_0_75__base_cost,v8_e_strong_1_25_weak_0_75,base_cost,0.015726896588117878,0.003099008882805343,-0.0074825068254252836,1.6690647070906544,30,0.08475237260867526,0.36666666666666664,0.15467823935553365,0.027812640990397725,0.4141671975861117
2025_test,train,v8_f_strong_1_5_weak_0_75__base_cost,v8_f_strong_1_5_weak_0_75,base_cost,0.018838555242939536,0.0037076015715256094,-0.008835551339756775,1.716810660600958,30,0.08475237260867526,0.36666666666666664,0.15875978592979514,0.028706935464119655,0.41962311450138345
2025_test,train,v8_a_flat_1_0__stress_cost_1_5x,v8_a_flat_1_0,stress_cost_1_5x,0.010938459434363779,0.002159537621871932,-0.00801263663467977,1.4375521098686361,30,0.07347789303583836,0.36666666666666664,0.11833919295667746,0.019289376383941008,0.26951648007163614
2025_test,train,v8_b_strong_1_0_weak_0_5__stress_cost_1_5x,v8_b_strong_1_0_weak_0_5,stress_cost_1_5x,0.011229101294869093,0.002216661918351681,-0.0067865879464324985,1.616111044708047,30,0.07347789303583836,0.36666666666666664,0.14292824004695995,0.02574139339770839,0.326623914085857
2025_test,train,v8_c_strong_1_25_weak_0_5__stress_cost_1_5x,v8_c_strong_1_25_weak_0_5,stress_cost_1_5x,0.014094132213580357,0.002779067079162534,-0.008662069271715311,1.6674407782263638,30,0.07347789303583836,0.36666666666666664,0.14708760483262717,0.0261836787624863,0.32083177725640694
2025_test,train,v8_d_strong_1_5_weak_0_5__stress_cost_1_5x,v8_d_strong_1_5_weak_0_5,stress_cost_1_5x,0.016956150037568785,0.003339610365121093,-0.010534870785315675,1.706081090699299,30,0.07347789303583836,0.36666666666666664,0.1495533254855473,0.026196004762685788,0.31700534664137525
2025_test,train,v8_e_strong_1_25_weak_0_75__stress_cost_1_5x,v8_e_strong_1_25_weak_0_75,stress_cost_1_5x,0.0139517958396429,0.002751156559507306,-0.00830409330173354,1.5693019834165007,30,0.07347789303583836,0.36666666666666664,0.13834577352374086,0.024850723510201355,0.331301258252118
2025_test,train,v8_f_strong_1_5_weak_0_75__stress_cost_1_5x,v8_f_strong_1_5_weak_0_75,stress_cost_1_5x,0.016813411956111413,0.003311684243769708,-0.01017757109122075,1.6134284930065403,30,0.07347789303583836,0.36666666666666664,0.14292824004695842,0.02574139339770885,0.32539043098666165
2025_test,train,v8_a_flat_1_0__stress_cost_2_0x,v8_a_flat_1_0,stress_cost_2_0x,0.00923854407086977,0.0018251632567281018,-0.00826217625441461,1.354543188217143,30,0.06225002185284447,0.3,0.10070042647401978,0.015962892434550954,0.22090587280232474
2025_test,train,v8_b_strong_1_0_weak_0_5__stress_cost_2_0x,v8_b_strong_1_0_weak_0_5,stress_cost_2_0x,0.009893500756905205,0.001954047058520425,-0.007679426149380442,1.5199131982970848,30,0.06225002185284447,0.3,0.12691787572797147,0.022246070496274153,0.2544522234487629
2025_test,train,v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,0.012512010770631798,0.002468654596676556,-0.009708625776603919,1.567295525653802,30,0.06225002185284447,0.3,0.13167031248078753,0.022918720506442697,0.25427435905765156
2025_test,train,v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,0.01512634985135941,0.002981379122251937,-0.011734587903507565,1.602918042042672,30,0.06225002185284447,0.3,0.1345875941382045,0.023141138777430025,0.254067645729662
2025_test,train,v8_e_strong_1_25_weak_0_75__stress_cost_2_0x,v8_e_strong_1_25_weak_0_75,stress_cost_2_0x,0.0121870297448341,0.002404845131308564,-0.009485825564230943,1.4765577289289165,30,0.06225002185284447,0.3,0.1218412586369526,0.021237519802130077,0.25351985602357374
2025_test,train,v8_f_strong_1_5_weak_0_75__stress_cost_2_0x,v8_f_strong_1_5_weak_0_75,stress_cost_2_0x,0.01480052971393886,0.002917537020773242,-0.011512243501216046,1.5173197164102439,30,0.06225002185284447,0.3,0.12691787572796678,0.022246070496273373,0.2534290575477369
2026_test,test,v8_a_flat_1_0__base_cost,v8_a_flat_1_0,base_cost,0.013396608909893803,0.03249458411456141,-0.009374577451657151,2.396925354750747,7,0.38792047261883394,0.14285714285714285,0.36650800863049476,0.3518221836173827,3.4662452022109345
2026_test,test,v8_b_strong_1_0_weak_0_5__base_cost,v8_b_strong_1_0_weak_0_5,base_cost,0.01504138492312257,0.03652598528680295,-0.007766759822530833,2.8931192540249637,7,0.38792047261883394,0.14285714285714285,0.4120512844209623,0.40193682511368045,4.702860152935797
2026_test,test,v8_c_strong_1_25_weak_0_5__base_cost,v8_c_strong_1_25_weak_0_5,base_cost,0.019166407353045534,0.0466769278314898,-0.009299726322286372,3.003400272855585,7,0.38792047261883394,0.14285714285714285,0.4210607021838944,0.39751754715025356,5.019172200759356
2026_test,test,v8_d_strong_1_5_weak_0_5__base_cost,v8_d_strong_1_5_weak_0_5,base_cost,0.02327547352711079,0.056846075011149244,-0.010831085592504452,3.077324926278106,7,0.38792047261883394,0.14285714285714285,0.42704447080019353,0.3924952255529308,5.248418962775903
2026_test,test,v8_e_strong_1_25_weak_0_75__base_cost,v8_e_strong_1_25_weak_0_75,base_cost,0.018340546731534957,0.044640007531074,-0.010102519995475845,2.764735985313047,7,0.38792047261883394,0.14285714285714285,0.40300430333945664,0.40179153743880824,4.418700240243512
2026_test,test,v8_f_strong_1_5_weak_0_75__base_cost,v8_f_strong_1_5_weak_0_75,base_cost,0.022446283207996354,0.05478936470507101,-0.011632638360077885,2.8652803122336747,7,0.38792047261883394,0.14285714285714285,0.41205128442096595,0.4019368251136966,4.709968883164367
2026_test,test,v8_a_flat_1_0__stress_cost_1_5x,v8_a_flat_1_0,stress_cost_1_5x,0.012966576622253756,0.0314420728616529,-0.00968011224109322,2.3095597629139952,7,0.375732560418764,0.14285714285714285,0.35642656324980765,0.3383877374995159,3.248110360557349
2026_test,test,v8_b_strong_1_0_weak_0_5__stress_cost_1_5x,v8_b_strong_1_0_weak_0_5,stress_cost_1_5x,0.014651798967897145,0.035570268013604744,-0.008032566070565794,2.7832696968959154,7,0.375732560418764,0.14285714285714285,0.40328478466270345,0.38394679369700063,4.42825713490823
2026_test,test,v8_c_strong_1_25_weak_0_5__stress_cost_1_5x,v8_c_strong_1_25_weak_0_5,stress_cost_1_5x,0.018688476221909278,0.045497865866505505,-0.009621558616597303,2.8883750209761523,7,0.375732560418764,0.14285714285714285,0.41255726370376244,0.37929776937650883,4.7287417433617405
2026_test,test,v8_d_strong_1_5_weak_0_5__stress_cost_1_5x,v8_d_strong_1_5_weak_0_5,stress_cost_1_5x,0.0227087790413798,0.05544020210542766,-0.011208816515353659,2.958784352413948,7,0.375732560418764,0.14285714285714285,0.4187161092729052,0.3743077216075784,4.946124510958543
2026_test,test,v8_e_strong_1_25_weak_0_75__stress_cost_1_5x,v8_e_strong_1_25_weak_0_75,stress_cost_1_5x,0.017842372974454346,0.04341242118233435,-0.010444148088279315,2.6608842900479877,7,0.375732560418764,0.14285714285714285,0.3939744307663791,0.3843657010203503,4.156626353378966
2026_test,test,v8_f_strong_1_5_weak_0_75__stress_cost_1_5x,v8_f_strong_1_5_weak_0_75,stress_cost_1_5x,0.02185933660696948,0.0533349255373905,-0.012030087640854226,2.756793791100932,7,0.375732560418764,0.14285714285714285,0.40328478466270373,0.3839467936969855,4.433461096016032
2026_test,test,v8_a_flat_1_0__stress_cost_2_0x,v8_a_flat_1_0,stress_cost_2_0x,0.012538462588385979,0.0303948790646138,-0.00998438604570373,2.2278729683927514,7,0.3635947922759404,0.14285714285714285,0.3462901725984378,0.3251228226761527,3.044241170712012
2026_test,test,v8_b_strong_1_0_weak_0_5__stress_cost_2_0x,v8_b_strong_1_0_weak_0_5,stress_cost_2_0x,0.014263982923417684,0.03461940380355211,-0.008297248087990927,2.680882087811296,7,0.3635947922759404,0.14285714285714285,0.394466582150151,0.3666578790381807,4.172395887940088
2026_test,test,v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,0.018212760830552455,0.04432504059589215,-0.009942005167919543,2.7812459892430197,7,0.3635947922759404,0.14285714285714285,0.40400305006985704,0.3618771888416728,4.45836024496531
2026_test,test,v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,0.022144759511457,0.054042050084279536,-0.01158489605168811,2.8484418547514303,7,0.3635947922759404,0.14285714285714285,0.4103376249856574,0.35696789087833924,4.66487138453044
2026_test,test,v8_e_strong_1_25_weak_0_75__stress_cost_2_0x,v8_e_strong_1_25_weak_0_75,stress_cost_2_0x,0.017346492400580393,0.04219132247763402,-0.010784320269200509,2.5640152840490678,7,0.3635947922759404,0.14285714285714285,0.38489200194600925,0.3675212982750654,3.912283892210654
2026_test,test,v8_f_strong_1_5_weak_0_75__stress_cost_2_0x,v8_f_strong_1_5_weak_0_75,stress_cost_2_0x,0.0212751458412217,0.05188847860773227,-0.01242581342494864,2.6556734491375833,7,0.3635947922759404,0.14285714285714285,0.3944665821501511,0.366657879038152,4.175861718923785
2026_test,train,v8_a_flat_1_0__base_cost,v8_a_flat_1_0,base_cost,0.021338238681034793,0.003500358967674755,-0.012636734970622787,1.4760459787038895,45,0.09534955290074332,0.3111111111111111,0.13618782371071372,0.03084712725888702,0.27699868485112683
2026_test,train,v8_b_strong_1_0_weak_0_5__base_cost,v8_b_strong_1_0_weak_0_5,base_cost,0.019975020833413515,0.0032785683895311113,-0.0076248934541310875,1.6028214666214162,45,0.09534955290074332,0.3111111111111111,0.15510672229049235,0.040124367685755516,0.429982190473077
2026_test,train,v8_c_strong_1_25_weak_0_5__base_cost,v8_c_strong_1_25_weak_0_5,base_cost,0.024609008468287064,0.00403149558368443,-0.00853877789711055,1.6370152251235257,45,0.09534955290074332,0.3111111111111111,0.15758107959063475,0.04025382904627017,0.47213964717932927
2026_test,train,v8_d_strong_1_5_weak_0_5__base_cost,v8_d_strong_1_5_weak_0_5,base_cost,0.0292399640558354,0.004781096554326458,-0.010499168573949835,1.662051383897669,45,0.09534955290074332,0.3111111111111111,0.15876535108705417,0.03975210951651901,0.455378587423498
2026_test,train,v8_e_strong_1_25_weak_0_75__base_cost,v8_e_strong_1_25_weak_0_75,base_cost,0.025302997002470295,0.0041440096056393205,-0.010776400828310662,1.5686346305358012,45,0.09534955290074332,0.3111111111111111,0.15196776572133933,0.039053648290016105,0.3845448653647516
2026_test,train,v8_f_strong_1_5_weak_0_75__base_cost,v8_f_strong_1_5_weak_0_75,base_cost,0.029937089230486658,0.0048936945782478425,-0.011419520343076806,1.5981133075353529,45,0.09534955290074332,0.3111111111111111,0.15510672229049005,0.0401243676857555,0.4285376645626532
2026_test,train,v8_a_flat_1_0__stress_cost_1_5x,v8_a_flat_1_0,stress_cost_1_5x,0.01878431745740361,0.003084642801440163,-0.013011039964328064,1.4050965039082768,45,0.08420940026955699,0.3111111111111111,0.12078793980706452,0.02726498590838498,0.23707888146506548
2026_test,train,v8_b_strong_1_0_weak_0_5__stress_cost_1_5x,v8_b_strong_1_0_weak_0_5,stress_cost_1_5x,0.017985104074575098,0.002954371674653622,-0.007850514808738773,1.5242496704395159,45,0.08420940026955699,0.3111111111111111,0.14076586621613454,0.03621358729015263,0.37632839968214227
2026_test,train,v8_c_strong_1_25_weak_0_5__stress_cost_1_5x,v8_c_strong_1_25_weak_0_5,stress_cost_1_5x,0.022252523599410212,0.003648971429857095,-0.009012872652061188,1.5563935875983614,45,0.08420940026955699,0.3111111111111111,0.1437137230170081,0.03638421539659605,0.40486219773920784
2026_test,train,v8_d_strong_1_5_weak_0_5__stress_cost_1_5x,v8_d_strong_1_5_weak_0_5,stress_cost_1_5x,0.02651412597741931,0.0043402137197574575,-0.011029832508932191,1.579936501738743,45,0.08420940026955699,0.3111111111111111,0.14527361199319824,0.0359506889654703,0.39349769964708536
2026_test,train,v8_e_strong_1_25_weak_0_75__stress_cost_1_5x,v8_e_strong_1_25_weak_0_75,stress_cost_1_5x,0.022663196987223078,0.0037156882468631913,-0.011095124455741123,1.4921696279824326,45,0.08420940026955699,0.3111111111111111,0.1372553829428707,0.03515674972127494,0.3348937870580194
2026_test,train,v8_f_strong_1_5_weak_0_75__stress_cost_1_5x,v8_f_strong_1_5_weak_0_75,stress_cost_1_5x,0.02692651139493729,0.004406976486579506,-0.011756843773633396,1.5198993385615722,45,0.08420940026955699,0.3111111111111111,0.1407658662161325,0.03621358729015305,0.37484350148998796
2026_test,train,v8_a_flat_1_0__stress_cost_2_0x,v8_a_flat_1_0,stress_cost_2_0x,0.016247574834768352,0.002670861092306076,-0.013383188893543396,1.3386628657660862,45,0.07311724503686252,0.26666666666666666,0.10529937005075668,0.02293690947999681,0.19956836248456525
2026_test,train,v8_b_strong_1_0_weak_0_5__stress_cost_2_0x,v8_b_strong_1_0_weak_0_5,stress_cost_2_0x,0.016007348429485813,0.0026316318115762183,-0.00807496848303646,1.4506203522738037,45,0.07311724503686252,0.26666666666666666,0.12629014058939117,0.031163765102114462,0.3258999483533137
2026_test,train,v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,0.019911173839959773,0.0032681746534448664,-0.009708625776603919,1.4808276744664484,45,0.07311724503686252,0.26666666666666666,0.1297058255360191,0.03161764127232144,0.3366258756538534
2026_test,train,v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,0.023806656448439822,0.0039013336609479143,-0.011734587903507565,1.5029588998425418,45,0.07311724503686252,0.26666666666666666,0.13163901143906234,0.03147877806985689,0.3324644796245272
2026_test,train,v8_e_strong_1_25_weak_0_75__stress_cost_2_0x,v8_e_strong_1_25_weak_0_75,stress_cost_2_0x,0.020041175394511335,0.003289337204878784,-0.011412130322460579,1.420525319845037,45,0.07311724503686252,0.26666666666666666,0.12241582801316137,0.03002859266287247,0.2882316545583899
2026_test,train,v8_f_strong_1_5_weak_0_75__stress_cost_2_0x,v8_f_strong_1_5_weak_0_75,stress_cost_2_0x,0.023937154535245808,0.0039225095679933375,-0.012092390139472053,1.4466014619083905,45,0.07311724503686252,0.26666666666666666,0.1262901405893864,0.031163765102113446,0.32437835057847314
