strategy_name,period_freq,period_label,period_start_equity,period_end_equity,period_return,trade_count,win_rate,max_drawdown,profit_factor,schedule_name,cost_scenario_name,description
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2024-05,100166.33323542231,100037.58522511875,-0.0012853421518481678,2,0.0,-0.0012853421518481678,0.0,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2024-07,100037.58522511875,100893.25791933984,0.008553512085438086,3,0.3333333333333333,-0.0008264569989493431,11.253359654221583,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2024-09,100893.25791933984,101251.20107706319,0.0035477410989097624,2,0.5,-1.7015281516541414e-05,209.50322667068764,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2025-03,101251.20107706319,102896.22846294695,0.01624699132834695,5,0.4,-0.0030591364164533896,5.25833957858207,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2025-04,102896.22846294695,102408.17301960783,-0.004743181073102898,3,0.0,-0.004743181073102898,0.0,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2025-09,102408.17301960783,102250.72141164835,-0.0015374906447098713,1,0.0,-0.0015374906447098713,0.0,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2025-10,102250.72141164835,102209.44467942759,-0.00040368157457382203,1,0.0,-0.00040368157457382203,0.0,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2025-11,102209.44467942759,102710.06592510684,0.004897993989199545,2,0.5,-0.0014032648485323707,4.49042733759205,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2025-12,102710.06592510684,101991.11738399598,-0.006999786580169198,3,0.0,-0.006999786580169198,0.0,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2026-02,101991.11738399598,104715.39210953847,0.026710901845359958,3,0.3333333333333333,-0.0016788476269971042,16.470322591318734,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2026-03,104715.39210953847,103898.52369514582,-0.007800843772214128,3,0.0,-0.007800843772214128,0.0,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_c_strong_1_25_weak_0_5__stress_cost_2_0x,M,2026-04,103898.52369514582,103848.65721175147,-0.0004799537242767826,1,0.0,-0.0004799537242767826,0.0,v8_c_strong_1_25_weak_0_5,stress_cost_2_0x,Moderate dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__base_cost,M,2021-05,100000.0,99976.51725768518,-0.0002348274231482872,1,0.0,-0.0002348274231482872,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2021-12,99976.51725768518,100278.92488588669,0.0030247865848544997,1,1.0,0.0,999.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2022-01,100278.92488588669,101238.8508072208,0.009572558964173972,4,0.5,-0.004019106910315262,2.703777684687302,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2022-02,101238.8508072208,101020.28493566773,-0.0021589130043491167,1,0.0,-0.0021589130043491167,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2022-03,101020.28493566773,100629.23997248533,-0.003870954862495446,1,0.0,-0.003870954862495446,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2022-04,100629.23997248533,100559.86514904753,-0.0006894101898888838,1,0.0,-0.0006894101898888838,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2022-05,100559.86514904753,100970.99795736975,0.0040884383418060555,2,1.0,0.0,999.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2022-07,100970.99795736975,100794.40969942688,-0.0017489007884959884,1,0.0,-0.0017489007884959884,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2022-08,100794.40969942688,100873.03961509439,0.0007801019511100016,1,1.0,0.0,999.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2022-09,100873.03961509439,100856.05044817417,-0.00016842128466676431,5,0.4,-0.0017212874169673098,0.9371117330141117,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2022-10,100856.05044817417,100823.12921171289,-0.0003264180613358203,1,0.0,-0.0003264180613358203,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2022-11,100823.12921171289,100767.68711066355,-0.0005498946668568427,1,0.0,-0.0005498946668568427,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2023-01,100767.68711066355,100698.84672734045,-0.0006831593072836872,1,0.0,-0.0006831593072836872,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2023-06,100698.84672734045,100505.4273663415,-0.001920770369125191,1,0.0,-0.001920770369125191,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2023-08,100505.4273663415,100471.4786547344,-0.0003377798840987767,1,0.0,-0.0003377798840987767,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2024-05,100471.4786547344,100341.00533125467,-0.0012986105631838107,2,0.0,-0.0012986105631838107,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2024-07,100341.00533125467,101424.44310459729,0.010797557486751153,3,0.3333333333333333,-0.0007186120974723709,15.854382938092286,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2024-09,101424.44310459729,101879.6786897186,0.00448842084991119,2,1.0,0.0,999.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2025-03,101879.6786897186,103948.76824276346,0.020309148788606013,5,0.4,-0.0035199285667196767,5.77764486553874,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2025-04,103948.76824276346,103431.61666460137,-0.004975062109002781,3,0.0,-0.004975062109002781,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2025-09,103431.61666460137,103286.72687071357,-0.0014008269285555874,1,0.0,-0.0014008269285555874,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2025-10,103286.72687071357,103249.28723995648,-0.0003624824979103769,1,0.0,-0.0003624824979103769,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2025-11,103249.28723995648,103746.94105117608,0.004819924907210504,2,0.5,-0.0015541944273920194,4.101236770806495,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2025-12,103746.94105117608,102923.99640558354,-0.007932230456670464,3,0.0,-0.007932230456670464,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2026-02,102923.99640558354,106299.43277533569,0.03279542660246948,3,0.3333333333333333,-0.0016284398803932953,20.467915379483056,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2026-03,106299.43277533569,105364.90955986945,-0.008791422409951677,3,0.0,-0.008791422409951677,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__base_cost,M,2026-04,105364.90955986945,105319.60115922615,-0.00043001413689403023,1,0.0,-0.00043001413689403023,0.0,v8_d_strong_1_5_weak_0_5,base_cost,Best dynamic sizing under original costs
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2021-05,100000.0,99975.23075733754,-0.00024769242662459057,1,0.0,-0.00024769242662459057,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2021-12,99975.23075733754,100255.07587323981,0.0027991444859127856,1,1.0,0.0,999.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2022-01,100255.07587323981,101159.29586715357,0.009019194150898135,4,0.5,-0.004118530778590257,2.5609498316645483,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2022-02,101159.29586715357,100928.48322692269,-0.002281675037892672,1,0.0,-0.002281675037892672,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2022-03,100928.48322692269,100528.32111150051,-0.003964808571654377,1,0.0,-0.003964808571654377,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2022-04,100528.32111150051,100455.34037071682,-0.0007259719447890722,1,0.0,-0.0007259719447890722,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2022-05,100455.34037071682,100848.37626850753,0.003912543587431649,2,0.5,-5.438614102770689e-05,72.94008461531205,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2022-07,100848.37626850753,100667.36446003642,-0.0017948906583202806,1,0.0,-0.0017948906583202806,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2022-08,100667.36446003642,100741.54284593902,0.000736866275386161,1,1.0,0.0,999.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2022-09,100741.54284593902,100657.0762353073,-0.0008384486503338895,5,0.4,-0.0019327878942455579,0.7280348544648924,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2022-10,100657.0762353073,100604.98310919263,-0.0005175306899724008,1,0.0,-0.0005175306899724008,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2022-11,100604.98310919263,100545.29896643784,-0.0005932523510292498,1,0.0,-0.0005932523510292498,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2023-01,100545.29896643784,100447.1475027412,-0.0009761914749431,1,0.0,-0.0009761914749431,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2023-06,100447.1475027412,100232.13051334526,-0.0021405982622858533,1,0.0,-0.0021405982622858533,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2023-08,100232.13051334526,100191.51177118174,-0.0004052467203429222,1,0.0,-0.0004052467203429222,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2024-05,100191.51177118174,100038.60266952464,-0.0015261682247725838,2,0.0,-0.0015261682247725838,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2024-07,100038.60266952464,101081.95586652584,0.010429505902315395,3,0.3333333333333333,-0.0008264569989493431,13.478959593790389,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2024-09,101081.95586652584,101512.63498513594,0.004260692374995267,2,0.5,-1.7015281516541414e-05,251.40387200482513,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2025-03,101512.63498513594,103505.88540053062,0.019635490849848836,5,0.4,-0.003670402393583294,5.4115478435032935,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2025-04,103505.88540053062,102972.99264905593,-0.005148429477344063,3,0.0,-0.005148429477344063,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2025-09,102972.99264905593,102814.67263620024,-0.0015374906447097603,1,0.0,-0.0015374906447097603,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2025-10,102814.67263620024,102773.16824726117,-0.000403681574573711,1,0.0,-0.000403681574573711,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2025-11,102773.16824726117,103247.52500635225,0.004615570067372454,2,0.5,-0.0016839178182389558,3.7409710957269855,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2025-12,103247.52500635225,102380.66564484398,-0.008395933572789671,3,0.0,-0.008395933572789671,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2026-02,102380.66564484398,105686.94530575382,0.032293984807436615,3,0.3333333333333333,-0.0017705840547108664,18.637298076177288,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2026-03,105686.94530575382,104698.1111125251,-0.009356256729419199,3,0.0,-0.009356256729419199,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
v8_d_strong_1_5_weak_0_5__stress_cost_2_0x,M,2026-04,104698.1111125251,104647.8608641719,-0.0004799537242767826,1,0.0,-0.0004799537242767826,0.0,v8_d_strong_1_5_weak_0_5,stress_cost_2_0x,Best dynamic sizing under harsh cost assumptions
